entity_type_id,attribute_code,attribute_set,attribute_group_name,attribute_group_code,is_global,is_user_defined,is_filterable,is_visible,is_required,is_visible_on_front,is_searchable,is_unique,frontend_class,is_visible_in_advanced_search,is_comparable,is_filterable_in_search,is_used_for_price_rules,is_used_for_promo_rules,sort_order,position,frontend_input,backend_type,backend_model,source_model,frontend_label,default_value,apply_to,is_wysiwyg_enabled,is_required_in_admin_store,is_used_in_grid,is_visible_in_grid,is_filterable_in_grid,search_weight,is_html_allowed_on_front,used_in_product_listing,used_for_sort_by,swatch_input_type,attribute_options,attribute_options_swatchvisual,attribute_options_swatchtext
4,manufacturer,Default,Product Details,product-details,1,1,1,1,0,0,0,0,,0,0,0,0,0,,0,select,int,,,Manufacturer,,simple|configurable,0,0,0,0,0,1,0,0,0,,"admin:Bio Nuclear Diagnostics Inc.|admin:Baxter International Inc. |admin:Becton, Dickinson and Company|admin:Essity|",,
4,color,Default,ERP Fields,erp-fields,1,1,0,1,0,0,0,0,,0,1,0,0,0,,0,select,int,,,Color,,simple|virtual|configurable,0,0,1,0,1,1,0,0,0,,admin:White|admin:Black|admin:Red|admin:Grey|,,
4,uom,Default,ERP Fields,erp-fields,1,1,0,1,0,0,0,0,,0,0,0,0,0,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Unit,,,0,0,1,1,1,1,1,0,0,,admin:Each|admin:Pack|admin:Case|admin:Box|admin:Pair|admin:Bag|admin:Bot|admin:Vial|admin:Tube|admin:Amp|admin:Jar|admin:Unit|admin:Foot|admin:EACH|admin:PACK|admin:Pen|admin:Syr|,,
4,size,Default,ERP Fields,erp-fields,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Size,,,0,0,1,1,1,1,1,1,0,,admin:1|admin:2|admin:3|admin:4|admin:5|admin:6|admin:7|admin:8|admin:9|admin:10|admin:4.5|admin:11|admin:12|admin:15|admin:20|admin:23|admin:6 Fr|admin:8 Fr|admin:10 Fr|admin:12 Fr|admin:14 Fr|admin:16 Fr|admin:22 Fr|admin:24 Fr|admin:26 Fr|admin:30 Fr|admin:2mm|admin:25mm|admin:28mm|admin:30mm|admin:35mm|admin:38 mm|admin:45 mm|admin:57 mm|admin:70 mm|admin:7-10 in|admin:8 in|admin:12 in|admin:16 in|admin:18 in|admin:24 in|admin:32 in|admin:96 in|admin:104 in|admin:25-35 cm|admin:33-47 cm|admin:46-66 cm|admin:A|admin:B|admin:C|admin:D|admin:E|admin:F|admin:G|admin:J|admin:K|admin:Mini|admin:X-Small|admin:Small|admin:Small Short|admin:Small Long|admin:Small/Medium|admin:Small/Medum|admin:Medium|admin:Medium Short|admin:Medium Long|admin:Medium/Large|admin:Large|admin:Large Short|admin:Large Long|admin:Large Full Calf|admin:X-Large|admin:Short X-Large|admin:X-Large Long|admin:X-Large Full Calf|admin:4X -Large|admin:Regular|admin:18 Fr|admin:21|admin:22|admin:Standard|admin:Youth|admin:20 Fr|admin:2X-Large|admin:11L|admin:40 mm|admin:50 mm|admin:60 mm|admin:15 -23 mm|admin:15 -33 mm|admin:15 -43 mm|admin:4.2 mm|admin:2.0 mm|admin:18/48 mm|admin:27/57 mm|admin:34/64 mm|admin:28 mm|admin:30 mm|admin:35 mm|admin:7.5|admin:23 mm|admin:31 mm|admin:7 mm|admin:5 mm|admin:4.5 mm|admin:2.3 mm|admin:44 mm|admin:Intermediate|admin:Small/Paediatric|admin:25 mm|admin:36 mm|admin:29 mm|admin:32 mm|admin:3X-Large|admin:2.75 mm|admin:4.25 mm|admin:0-23 mm|admin:8-50 mm|admin:18 cm|admin:14 cm|admin:13-22 mm|admin:22-33 mm|admin:33-45 mm|admin:13-48 mm|admin:13-35 mm|admin:13-33 mm|admin:13-45 mm|admin:13 mm|admin:19 mm|admin:22 mm|admin:6.5|admin:Large/X-Large|admin:2 in|admin:1-1/2 in|admin:100 mm|admin:27 mm|admin:3/8 -1 3/4 in|admin:3/8 -7/8 in|admin:15 -30 mm|admin:15 -40 mm|admin:15 -53 mm|admin:3.5|admin:Long|admin:Adult Large|admin:Adult|admin:Youth/Small|admin:Large Plus|,,
4,volume,Default,ERP Fields,erp-fields,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Volume,,,0,0,1,1,1,1,1,1,0,,admin:1/2 oz|admin:3/4 oz|admin:1 oz|admin:2 oz|admin:3 1/4 oz|admin:8 oz|admin:1200 mc g|admin:3.5 g|admin:71 g|admin:140 g|admin:170 g|admin:1/2 mL|admin:1 mL|admin:1.5 mL|admin:2 mL|admin:2.6 mL|admin:3 mL|admin:5 mL|admin:10 mL|admin:15 mL|admin:20 mL|admin:25 mL|admin:30 mL|admin:50 mL|admin:60 mL|admin:100 mL|admin:115 mL|admin:140 mL|admin:240 mL|admin:250 mL|admin:500 mL|admin:540 mL|admin:550 mL|admin:600 mL|admin:800 mL|admin:900 mL|admin:1000 mL|admin:1 L|admin:1100 mL|admin:1200 mL|admin:1.4 L|admin:2000 mL|admin:3 L|admin:3.1 L|admin:5.1 L|admin:7.6 L|admin:10.3 L|admin:13.2 L|admin:22.7 L|admin:178 mL|admin:28 mL|admin:3.78 L|admin:3/10 mL|admin:30 cc|admin:355 mL|admin:4 oz|admin:5 cc|admin:60 g|admin:621 mL|admin:709 mL|admin:750 mL|admin:125 g|admin:33.3 g|admin:16 oz|admin:450 mL|admin:150 g|admin:4 L|admin:40.5 oz|admin:27 oz|,,
4,length,Default,Product Details,product-details,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Length,,,0,0,1,1,1,1,1,1,0,,admin:1 1/2 in|admin:1 in|admin:2 in|admin:5/8 in|admin:3/4 in|admin:3 in|admin:6 in|admin:24 in|admin:12 in|admin:16 in|admin:18 in|admin:32 in|admin:1/4 in|admin:1 1/4 in|admin:7/8 in|admin:3/8 in|admin:1/2 in|admin:1.0 cm|admin:2.0 cm|admin:1.7 cm|admin:4.5 cm|admin:1.5 cm|admin:3.0 cm|admin:2.7 cm|admin:2.3 cm|admin:2.5 cm|admin:1.2 cm|admin:5.0 cm|admin:0.75 in|admin:3.5 cm|admin:4.0 cm|admin:30.48 cm|admin:60.96 cm|admin:5/16 in|admin:1.16 in|admin:1.88 in|admin:20 in|admin:6 mm|admin:9 mm|admin:10 mm|admin:25 mm|admin:40 mm|admin:50 mm|admin:57 mm|admin:10-43 mm|admin:10-55 mm|admin:1 cm|,,
4,capacity,Default,Product Details,product-details,1,1,1,1,0,1,0,0,,0,0,1,0,1,,3,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Capacity,,,0,0,1,1,1,1,1,1,0,,admin:3ml|admin:1mL|admin:1 mL|admin:1.5mL|admin:2mL|admin:3 mL|admin:10 mL|admin:10mL|admin:5 mL|admin:5mL|admin:15mL|admin:20mL|admin:30mL|admin:60mL|admin:1L|admin:3L|admin:3.1L|admin:1.4L|admin:5.1L|admin:13.2L|admin:7.6L|admin:10.3L|admin:22.7L|,,
4,colour,Default,ERP Fields,erp-fields,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Colour,,,0,0,1,1,1,1,1,1,0,,admin:Black|admin:Blue|admin:Brown|admin:Blue/Black|admin:Black/Gray|admin:Caramel|admin:Charcoal|admin:Classic Black|admin:Cool Black|admin:Cool Black/Black|admin:Cool White|admin:Burgundy|admin:Crispa|admin:Dark Navy|admin:Ebony|admin:Espresso|admin:Graphite|admin:Graphite Heather|admin:Graphite Stripe|admin:Green|admin:Grey|admin:Green/Black|admin:Khaki|admin:Limeade|admin:Mist|admin:Mulberry|admin:Natural|admin:Navy|admin:Navy Stripe|admin:Nude|admin:Aquamarine|admin:Beige|admin:Olive|admin:Onyx|admin:Onyx Stripe|admin:Pecan|admin:Pink|admin:Pink Stripe|admin:Pink/Black|admin:Purple|admin:Red|admin:Red/Black|admin:Rose|admin:Silver|admin:Smoke|admin:Steel Blue|admin:Steel Grey|admin:Suntan|admin:Taupe|admin:Teal|admin:Titan|admin:Transparent|admin:Transparent Green|admin:White|admin:White/Grey|admin:Yellow|admin:Cocoa|admin:Lime Green|admin:Galaxy|admin:Newsprint|admin:Ultra-Clear|admin:Sandstone|admin:Opaque|admin:Tan|admin:Paisley|admin:Floral|admin:Dream|admin:Obsidian|admin:Stone|admin:Restful Path|admin:Soothing Blue|,,
4,dimensions,Default,ERP Fields,erp-fields,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Dimensions,,,0,0,1,1,1,1,1,1,0,,admin:0.1 cm x 9.1 m|admin:0.635 cm x 91.44 cm|admin:0.8 cm x 20 cm|admin:1 cm x 45 cm|admin:1.25 cm x 9.1 m|admin:1.27 cm x 91.44 cm|admin:10 cm x 10 cm|admin:10 cm x 10 m|admin:10 cm x 11 cm|admin:10 cm x 12 cm|admin:10 cm x 12.7 cm|admin:10 cm x 13 cm|admin:10 cm x 15 cm|admin:10 cm x 15.5 cm|admin:10 cm x 18 cm|admin:10 cm x 2.7 m|admin:10 cm x 20 cm|admin:10 cm x 20 m|admin:10 cm x 3.5 m|admin:10 cm x 3.6 m|admin:10 x 20 cm|admin:10.16 cm x 3.75 m|admin:10.25 in x 13 in|admin:10.3 cm x 10.3 cm|admin:10.6 cm x 4.57 m|admin:10.75 cm x 10 m|admin:11 cm x 12.5 cm|admin:11 x 11 cm|admin:11 x 14 cm|admin:11.5 cm x 11.5 cm|admin:11.5 cm x 8.5 cm|admin:12 cm x 10 cm|admin:12 cm x 4 m|admin:12 in x 12 in|admin:12 mm x 10 cm|admin:12.5 cm x 12.5 cm|admin:12.9 cm x 12.9 cm|admin:13 cm x 13 cm|admin:13 cm x 15 cm|admin:13 in x 13.25 in|admin:14 cm x 14 cm|admin:14 cm x 17 cm|admin:14.2 cm x 15.8 cm|admin:15 cm x 10 m|admin:15 cm x 15 cm|admin:15 cm x 2.7 m|admin:15 cm x 20 cm|admin:15 cm x 23 cm|admin:15 cm x 3.5 m|admin:15 cm x 3.6 m|admin:15 cm x 4.5 m|admin:15.24 cm x 3.75 m|admin:15.4 cm x 15.4 cm|admin:15.6 cm x 14.28 cm|admin:17.2 cm x 17.5 cm|admin:17.5 cm x 17.5 cm|admin:17.5 cm x 22.5 cm|admin:170 cm x 66 cm|admin:178 cm x 112 cm|admin:178 cm x 74 cm|admin:178 cm x 97 cm|admin:19 cm x 19 cm|admin:19 cm x 22.2 cm|admin:2 1/4 x 4 in|admin:2 3/4 x 9 in|admin:2 cm x 100 cm|admin:2 cm x 2 m|admin:2 cm x 45 cm|admin:2 in x 2 in|admin:2 in x 4.1 yd|admin:2.5 cm x 3.5 m|admin:2.5 cm x 9.1 m|admin:2.54 cm x 30.4 cm|admin:2.54 cm x 91.44 cm|admin:20 cm x 20 cm|admin:20 cm x 25 cm|admin:20 cm x 30 cm|admin:20 x 20 cm|admin:20.3 x 7.6 cm|admin:20  x 10 m|admin:21 cm x 21 cm|admin:21.6 cm x 23 cm|admin:22.5 cm x 27.5 cm|admin:22.5 cm x 32.5 cm|admin:23 cm x 50 cm|admin:23 in x 24 in|admin:23 in x 36 in|admin:3 1/2 x 9 in|admin:3 in x 39 in|admin:3 in x 4.1 yd|admin:3 mm x 7.5 cm|admin:30 cm x 23 cm|admin:30 in x 36 in|admin:36 in x 40 in|admin:4 cm x 1.5 m|admin:4 cm x 5 cm|admin:4 cm x 8 cm|admin:4 in x 100 ft|admin:4 in x 4 in|admin:4 in x 4.1 yd|admin:4 in x 8 in|admin:4 x 4IN|admin:4.4 cm x 4.4 cm|admin:40 in x 60 in|admin:45 cm x 2 cm|admin:5 1/4 x 10 in|admin:5 cm x 12.5 cm|admin:5 cm x 2 cm|admin:5 cm x 2.7 m|admin:5 cm x 3.5 m|admin:5 cm x 4.5 m|admin:5 cm x 5 cm|admin:5 cm x 5 cm |admin:5 cm x 5.7 cm|admin:5 cm x 7 cm|admin:5 cm x 7.5 cm|admin:5 cm x 9.1 m|admin:5 x 5 cm|admin:5.08 cm x 3.75 m|admin:6 cm x 10 cm|admin:6 cm x 7 cm|admin:6 in x 100 ft|admin:6 in x 4.1 yd|admin:6 in x 8  in|admin:6 mm x 10 cm|admin:6 mm x 3.8 cm|admin:6 mm x 7.5 cm|admin:7 cm x 5 cm|admin:7 cm x 6 cm|admin:7 cm x 6.5 cm|admin:7 cm x 9 cm|admin:7.5 cm x 10 cm|admin:7.5 cm x 10 m|admin:7.5 cm x 2.7 m|admin:7.5 cm x 3.6 m|admin:7.5 cm x 7.5 cm|admin:7.5 cm x 8.5 cm|admin:7.5 mm x 4.57 m|admin:7.5 x 13 in|admin:7.6 cm x 9.5 cm|admin:7.6 x 7.6 cm|admin:7.62 cm x 9.1 m|admin:8 in x 14 in|admin:8 in x 8 in|admin:8 x 10 cm|admin:8.5 cm x 10.5 cm|admin:8.5 cm x 11.5 cm|admin:8.9 cm x 8.9 cm|admin:9 cm x 10 cm|admin:9 cm x 15 cm|admin:9 cm x 20 cm|admin:9 cm x 25 cm|admin:9 cm x 35 cm|admin:9 in x 5.9 in|admin:6 in x 8 in|admin:20 x 10 m|admin:17 in x 24 in|admin:3 in x 6 in |admin: 3 in x 4 in|admin:4 in x 5 in|admin:11 cm x 12.7 cm|admin:7.5 in x 13 in|admin:5 1/4 in x 10 in|admin:3 1/2 in x 9 in|admin:2 3/4 in x 9 in|admin:13 in x 18 in|admin:2 in x 3 in|admin:8.3 cm. x 6 cm|admin:15 cm x 8 cm|admin:25 cm x 10 cm|admin:10 cm x 8 cm|admin:1/2 in x 5 yds|admin:30 in x 12 in|admin:30 in  x 12 in |admin:1 in x 3 in|admin:3/4 in x 3 in|admin:2 in x 4 in|admin:15 cm x 10 cm|admin:23 cm x 10 cm|admin:1/8 in x 3 in|admin:1/4 in x 4 in|admin:1/2 in x 4 in|admin:3 in x 8|admin:3 in x 3 in|admin:8 in x 10 in|admin:5 in x 9 in|admin:18 in x 16 in|admin:16 in x 16 in|admin:11 cm x 14 cm|admin:10 cm  x 10 cm|admin:18 cm x 18 cm |admin:7.5 x 7.5 cm|admin:3 cm x 44 cm|admin:20 cm x 15 cm|admin:20.3 cm x 7.6 cm|admin:7.6 cm x 9.1 m|admin:5.1 cm x 5.1 cm|admin:10.1 cm x 9.1 m|admin:11 cm x 11 cm|admin:18 mm x 55 m|admin:24 mm x 55 m|admin:10.16 cm x 4.57 m|admin:5.08 cm x 4.57|admin:2.54 cm x 4.57 m|admin:18 cm x 18 cm|admin:3 in x 4 in|admin:3 in x 6 in|,,
4,gauge,Default,ERP Fields,erp-fields,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,admin:Gauge|default:Gauge Size,,,0,0,1,1,1,1,1,1,1,,admin:14 G|admin:18 G|admin:19 G|admin:20 G|admin:21 G|admin:22 G|admin:23 G|admin:24 G|admin:25 G|admin:26 G|admin:27 G|admin:29 G|admin:30 G|admin:31 G|,,
4,flavour,Default,ERP Fields,erp-fields,1,1,1,1,0,1,0,0,,0,0,1,0,1,,0,select,int,,Magento\Eav\Model\Entity\Attribute\Source\Table,Flavour,,,0,0,1,1,1,1,1,1,1,,admin:Bitter|admin:Butter Pecan|admin:Chocolate|admin:Chocolate Latte|admin:Mixed Berry|admin:Orange|admin:Orange Cream|admin:Peach|admin:Strawberry|admin:Sweet|admin:Unflavoured|admin:Vanilla|admin:Wild berry|admin:Variety Pack|,,
